track_id,genre_top,split,subset
71499,,training,large
71500,,training,large
71501,,training,large
71502,Electronic,training,medium
71503,Electronic,test,small
71504,Electronic,training,medium
71505,Electronic,training,medium
71506,Electronic,validation,small
71507,Electronic,training,small
71508,Electronic,training,small
71509,Electronic,training,small
71510,Electronic,training,small
71511,Electronic,training,small
71512,Electronic,training,small
71513,Electronic,training,small
71514,Electronic,training,small
71515,Electronic,training,small
71516,Electronic,training,small
71517,,training,large
71518,,training,large
71519,,training,large
71520,,training,large
71521,,training,large
71522,,training,large
71523,,training,large
71524,,training,large
71525,,training,large
71526,Experimental,training,medium
71527,Experimental,training,large
71528,Experimental,training,large
71529,Experimental,training,large
71530,Experimental,training,large
71531,Experimental,training,large
71532,Experimental,training,large
71533,Experimental,training,large
71534,Experimental,training,large
71535,Experimental,training,large
71536,Experimental,training,large
71537,Experimental,training,large
71538,Experimental,training,large
71539,Experimental,training,large
71540,Experimental,training,large
71541,Experimental,training,large
71542,Experimental,training,large
71543,Experimental,training,large
71544,Experimental,training,large
71545,Experimental,training,large
71546,Experimental,training,large
71547,Experimental,training,large
71548,,training,large
71549,,training,large
71550,,training,large
71551,Electronic,training,medium
71552,Electronic,training,medium
71553,Electronic,training,medium
71554,Electronic,training,medium
71555,Electronic,training,medium
71556,Electronic,training,medium
71557,Electronic,training,medium
71558,Electronic,training,medium
71559,Electronic,training,medium
71560,Electronic,training,medium
71570,,training,large
71571,,training,large
71572,,training,large
71573,,training,large
71574,,training,large
71575,,training,large
71577,,training,large
71578,,training,large
71579,,training,large
71580,,training,large
71581,,training,large
71582,,training,large
71583,,training,large
71584,,training,large
71585,,training,large
71586,,training,large
71587,,training,large
71588,,training,large
71589,,training,large
71590,,training,large
71591,,training,large
71592,,training,large
71593,,training,large
71594,,training,large
71595,,training,large
71596,,training,large
71597,,training,large
71598,,training,large
71599,,training,large
71600,,training,large
71606,,training,large
71608,Rock,training,medium
71609,Rock,training,medium
71610,Rock,training,medium
71611,Rock,training,medium
71612,Rock,training,large
71613,Rock,training,medium
71614,Rock,training,medium
71615,Rock,training,medium
71616,Rock,training,medium
71617,Rock,training,small
71618,Rock,training,medium
71619,Rock,training,medium
71620,Rock,training,small
71621,Rock,training,medium
71622,Rock,training,small
71623,Rock,training,large
71624,Rock,training,large
71625,Rock,training,large
71626,Rock,training,large
71627,Rock,training,large
71628,Rock,training,large
71629,Rock,training,large
71630,Rock,training,large
71631,Rock,training,large
71632,Rock,training,large
71633,Rock,training,large
71634,Rock,training,large
71635,Rock,training,large
71636,Rock,training,large
71637,Rock,training,large
71638,Rock,training,large
71640,Rock,training,large
71641,Rock,training,large
71650,Rock,training,large
71651,Rock,training,large
71652,Rock,training,large
71653,Rock,training,large
71654,Rock,training,large
71655,Rock,training,large
71656,Rock,training,large
71657,Rock,training,large
71658,Rock,training,large
71659,Rock,training,large
71660,Rock,training,large
71661,Rock,training,large
71662,Rock,training,large
71663,Rock,training,large
71664,Rock,training,large
71665,Rock,training,large
71666,Rock,training,large
71667,Rock,training,large
71668,Rock,training,large
71669,Rock,training,large
71670,Rock,training,large
71671,Rock,training,large
71672,Rock,training,large
71673,Rock,training,large
71674,Rock,training,large
71675,Rock,training,large
71676,Rock,training,large
71677,Rock,training,large
71678,Rock,training,large
71679,Electronic,training,medium
71680,Electronic,training,large
71681,Electronic,training,large
71682,Electronic,training,large
71683,Electronic,training,large
71684,Electronic,training,large
71685,Electronic,training,large
71686,Electronic,training,medium
71687,Electronic,training,medium
71688,Hip-Hop,training,medium
71689,Hip-Hop,training,medium
71690,Hip-Hop,training,small
71691,Hip-Hop,training,small
71692,Hip-Hop,training,small
71693,Hip-Hop,training,small
71694,Hip-Hop,training,small
71695,Hip-Hop,training,small
71696,Electronic,training,medium
71697,Electronic,training,medium
71698,Electronic,training,medium
71699,Electronic,training,large
71700,Electronic,training,large
71701,Electronic,training,large
71702,Electronic,training,medium
71703,Electronic,training,large
71704,Experimental,validation,large
71705,,test,large
71706,,training,large
71707,,training,large
71708,,training,large
71709,Pop,training,small
71710,Rock,validation,medium
71711,Rock,test,small
71712,,training,large
71713,,training,large
71714,Rock,training,small
71715,Rock,training,small
71716,,training,large
71718,,training,large
71719,Rock,training,small
71720,Rock,training,medium
71721,Rock,training,small
71722,Folk,validation,small
71723,Old-Time / Historic,training,medium
71724,,training,large
71725,,training,large
71726,Rock,validation,large
71727,,training,large
71728,,validation,large
71729,,training,large
71730,,test,large
71731,,training,large
71732,,training,large
71734,,training,large
71735,,training,large
71736,,training,large
71737,,training,large
71738,,training,large
71739,,training,large
71740,,training,large
71741,,training,large
71742,,training,large
71743,,training,large
71744,,training,large
71746,,training,large
71747,,training,large
71748,,training,large
71749,,training,large
71750,,training,large
71751,,training,large
71752,,training,large
71761,,training,large
71762,,training,large
71763,,training,large
71764,,training,large
71765,,training,large
71766,,training,large
71767,,training,large
71768,,training,large
71769,Electronic,training,large
71770,Electronic,training,large
71771,Electronic,training,large
71772,Electronic,training,large
71773,Electronic,training,large
71774,Electronic,training,large
71775,Electronic,training,large
71776,Electronic,training,large
71777,Electronic,training,large
71778,Electronic,training,large
71779,Instrumental,training,medium
71780,Instrumental,training,large
71781,Instrumental,training,medium
71782,Instrumental,training,medium
71783,Instrumental,training,medium
71784,Instrumental,training,medium
71785,Instrumental,training,medium
71801,Electronic,test,medium
71802,Electronic,validation,medium
71803,Electronic,training,medium
71804,Electronic,training,medium
71805,Electronic,training,medium
71806,Electronic,training,medium
71807,Electronic,training,medium
71808,Electronic,training,medium
71809,Electronic,training,medium
71810,Electronic,training,medium
71811,Electronic,training,medium
71812,Electronic,training,medium
71813,Electronic,training,medium
71814,Electronic,training,medium
71815,Electronic,training,medium
71816,Electronic,validation,medium
71817,Electronic,training,medium
71818,Electronic,test,medium
71819,Electronic,training,medium
71820,Electronic,training,medium
71821,Electronic,training,medium
71822,Electronic,training,small
71823,Electronic,training,medium
71826,,test,large
71827,,test,large
71828,,training,large
71829,,training,large
71830,,training,large
71831,,training,large
71832,,training,large
71833,,training,large
71834,,training,large
71835,,validation,large
71836,,validation,large
71837,,validation,large
71838,,validation,large
71839,,validation,large
71840,,validation,large
71841,,validation,large
71842,,validation,large
71843,,validation,large
71845,,training,large
71846,,training,large
71847,,training,large
71848,,training,large
71849,,training,large
71850,,training,large
71851,,training,large
71852,,training,large
71853,,training,large
71854,,training,large
71855,,training,large
71856,,training,large
71857,Classical,training,medium
71858,Classical,training,medium
71859,Experimental,training,medium
71860,Experimental,training,large
71866,Rock,training,medium
71867,Rock,training,medium
71868,Rock,training,large
71869,Rock,training,medium
71870,Rock,training,large
71871,Rock,training,medium
71872,Rock,training,medium
71873,Rock,training,medium
71874,Instrumental,training,medium
71875,Instrumental,training,large
71876,Instrumental,training,medium
71877,Instrumental,training,medium
71878,Instrumental,training,medium
71879,Instrumental,training,medium
71880,Instrumental,training,medium
71881,Instrumental,training,medium
71882,Instrumental,training,medium
71883,Experimental,training,large
71884,Experimental,training,small
71885,Experimental,training,small
71887,,training,large
71911,,training,large
71912,,training,large
71914,,training,large
71915,,training,large
71916,,training,large
71918,,training,large
71919,,training,large
71920,Rock,training,medium
71921,Rock,training,medium
71922,Rock,training,medium
71923,Rock,training,medium
71924,Rock,training,medium
71925,Rock,training,medium
71926,Rock,training,medium
71927,Rock,training,medium
71928,Rock,training,medium
71929,Rock,training,medium
71930,Rock,training,medium
71931,Rock,training,medium
71932,Rock,training,medium
71933,Rock,training,medium
71934,Rock,training,medium
71935,Rock,training,large
71936,Rock,training,medium
71937,Rock,training,small
71938,Rock,training,small
71939,,training,large
71940,,training,large
71941,,validation,large
71942,,training,large
71943,,training,large
71944,Electronic,training,large
71945,Electronic,training,large
71946,Electronic,training,medium
71947,Electronic,training,medium
71948,Electronic,training,medium
71949,Electronic,training,medium
71950,Electronic,test,medium
71951,Electronic,training,large
71952,Electronic,training,medium
71953,Electronic,test,medium
71954,Electronic,training,medium
71955,Electronic,training,medium
71956,Electronic,training,medium
71957,Electronic,training,medium
71958,Electronic,training,large
71959,Electronic,training,large
71960,Electronic,training,medium
71961,Electronic,training,large
71962,Electronic,training,large
71963,Electronic,training,large
71964,Electronic,training,medium
71965,Electronic,training,large
71966,Electronic,training,medium
71967,,validation,large
71968,,validation,large
71969,,validation,large
71970,,validation,large
71971,,validation,large
71972,,validation,large
71973,,validation,large
71974,,validation,large
71975,,validation,large
71976,,validation,large
71977,,validation,large
71978,,validation,large
71979,,validation,large
71980,,validation,large
71981,,validation,large
71982,,validation,large
71983,,validation,large
71984,,validation,large
71985,,validation,large
71986,Electronic,training,medium
71987,Electronic,training,large
71988,Electronic,training,medium
71989,Electronic,training,medium
71990,Electronic,training,medium
71991,Electronic,training,medium
71992,Electronic,training,medium
71993,,test,large
71994,,test,large
71995,,test,large
71996,,test,large
71997,,test,large
71998,,test,large
71999,Electronic,test,medium
72000,Electronic,test,large
72001,Electronic,test,large
72002,Electronic,test,large
72003,Electronic,test,large
72004,Electronic,test,medium
72005,Electronic,test,medium
72006,Electronic,test,large
72007,Electronic,test,medium
72008,,training,large
72009,,training,large
72010,,training,large
72011,,training,large
72012,,training,large
72013,,training,large
72014,,training,large
72015,,training,large
72016,,training,large
72017,,training,large
72018,,training,large
72019,,training,large
72020,,training,large
72021,,training,large
72022,,training,large
72023,,training,large
72024,,training,large
72025,Electronic,training,medium
72026,Electronic,training,medium
72027,Electronic,training,medium
72028,Electronic,training,medium
72029,,training,large
72030,,training,large
72031,,training,large
72032,,training,large
72033,,training,large
72034,,training,large
72035,,training,large
72036,,validation,large
72037,,validation,large
72038,,training,large
72039,,training,large
72040,,training,large
72041,,training,large
72042,,training,large
72043,,training,large
72046,Folk,training,small
72047,Folk,training,small
72048,Folk,training,large
72049,Folk,training,large
72050,Folk,training,small
72051,Folk,training,medium
72052,Folk,training,large
72053,Folk,training,medium
72054,Folk,training,medium
72055,Folk,training,medium
72056,Folk,training,small
72057,Folk,training,medium
72058,Folk,training,small
72059,Folk,training,small
72060,Rock,training,medium
72061,Rock,training,medium
72062,Rock,training,medium
72063,Rock,training,medium
72064,Rock,training,small
72065,,validation,large
72066,,training,large
72067,Electronic,training,small
72068,Electronic,training,small
72069,Electronic,training,small
72070,Electronic,training,small
72071,Electronic,training,small
72072,Electronic,training,small
72073,Electronic,training,small
72074,Electronic,training,small
72075,Electronic,training,small
72076,Electronic,training,small
72077,,validation,large
72078,,validation,large
72079,,validation,large
72080,,validation,large
72081,,validation,large
72082,,validation,large
72083,,validation,large
72084,,validation,large
72085,,validation,large
72086,,validation,large
72087,,validation,large
72088,,validation,large
72089,,validation,large
72090,,validation,large
72091,,validation,large
72092,,validation,large
72093,,validation,large
72094,,validation,large
72095,,validation,large
72096,,validation,large
72097,,validation,large
72105,,training,large
72106,,training,large
72107,,training,large
72108,,training,large
72109,,training,large
72110,,training,large
72111,,training,large
72112,,training,large
72113,,training,large
72114,,training,large
72115,,training,large
72121,,training,large
72129,Hip-Hop,training,small
72130,Hip-Hop,training,small
72131,Hip-Hop,training,small
72132,Hip-Hop,training,medium
72133,Hip-Hop,training,medium
72134,Hip-Hop,training,small
72135,Hip-Hop,training,small
72136,Hip-Hop,training,small
72146,Experimental,training,small
72147,Experimental,training,medium
72148,Experimental,training,medium
72149,Experimental,training,small
72150,,training,large
72151,,training,large
72152,,training,large
72153,,training,large
72154,,training,large
72155,,training,large
72156,,training,large
72157,,training,large
72158,,training,large
72172,,training,large
72173,,training,large
72174,,training,large
72175,,training,large
72176,,training,large
72177,,training,large
72178,,training,large
72192,,training,large
72196,,training,large
72199,,test,large
72200,Electronic,training,small
72202,Electronic,training,medium
72203,Electronic,training,medium
72204,Electronic,training,medium
72205,,training,large
72206,Electronic,training,small
72208,,training,large
72209,,training,large
72210,Electronic,training,small
72213,,training,large
72214,,training,large
72215,Electronic,training,small
72216,,training,large
72217,,training,large
72228,Electronic,training,medium
72229,Electronic,training,medium
72230,Electronic,training,medium
72231,Electronic,training,medium
72232,Electronic,training,small
72233,Electronic,training,small
72234,Hip-Hop,training,small
72235,,training,large
72236,,training,large
72237,,training,large
72238,,training,large
72239,,training,large
72240,,training,large
72241,,training,large
72242,,training,large
72243,,training,large
72244,,training,large
72245,,training,large
72246,,test,large
72247,,test,large
72248,,test,large
72249,,test,large
72250,,test,large
72253,,training,large
72254,,training,large
72255,,training,large
72256,Experimental,validation,large
72269,,training,large
72270,,training,large
72271,,training,large
72272,,training,large
72273,,training,large
72274,Experimental,training,large
72275,Experimental,training,large
72277,,training,large
72278,,training,large
72279,,training,large
72280,,training,large
72281,,training,large
72282,,training,large
72283,,training,large
72284,,training,large
72285,Rock,training,medium
72287,Rock,training,small
72288,Rock,training,small
72289,Rock,training,small
72290,Rock,training,small
72292,,training,large
72293,,training,large
72294,,training,large
72295,,training,large
72296,,training,large
72297,,training,large
72298,,training,large
72299,,training,large
72300,,training,large
72301,,training,large
72302,,training,large
72303,,training,large
72304,,training,large
72305,Hip-Hop,training,large
72306,,training,large
72307,,training,large
72308,,training,large
72309,,training,large
72310,,training,large
72312,,training,large
72313,,training,large
72314,,training,large
72315,,training,large
72316,,training,large
72320,,training,large
72321,,training,large
72322,,training,large
72324,,training,large
72325,,training,large
72326,,training,large
72327,,training,large
72328,,training,large
72329,,training,large
72330,,training,large
72331,,training,large
72332,,training,large
72335,,training,large
72337,,training,large
72338,,training,large
72339,,training,large
72340,,training,large
72341,,training,large
72342,,training,large
72343,,training,large
72344,,training,large
72345,,training,large
72346,,training,large
72347,,training,large
72348,,training,large
72349,,training,large
72350,,training,large
72351,,training,large
72352,,training,large
72353,,training,large
72354,,training,large
72355,,training,large
72356,,training,large
72357,,training,large
72358,,training,large
72359,,training,large
72360,,training,large
72361,,training,large
72362,,training,large
72363,,training,large
72364,,training,large
72365,,training,large
72366,,training,large
72367,,training,large
72368,,training,large
72369,,training,large
72370,,validation,large
72371,,training,large
72372,,training,large
72373,,training,large
72374,,training,large
72375,,training,large
72377,,training,large
72378,,training,large
72379,,training,large
72380,,training,large
72381,Jazz,validation,medium
72382,Jazz,validation,medium
72383,Jazz,validation,medium
72384,Jazz,validation,medium
72385,Jazz,validation,medium
72386,Jazz,validation,medium
72387,Jazz,validation,medium
72388,Jazz,validation,medium
72389,Jazz,validation,medium
72390,,validation,large
72391,,validation,large
72392,,validation,large
72393,,validation,large
72394,,validation,large
72395,,validation,large
72396,,validation,large
72397,,training,large
72399,,training,large
72402,,training,large
72403,,training,large
72404,,training,large
72405,,training,large
72406,,training,large
72407,,training,large
72408,,training,large
72409,,training,large
72410,,training,large
72411,,training,large
72412,,training,large
72413,,training,large
72414,,training,large
72415,,training,large
72416,,training,large
72417,,training,large
72418,,training,large
72419,,training,large
72420,,training,large
72421,,training,large
72422,,training,large
72423,,training,large
72424,,training,large
72425,,training,large
72426,,training,large
72427,,training,large
72428,,training,large
72429,,training,large
72430,,training,large
72431,,training,large
72432,,training,large
72433,,training,large
72434,,training,large
72435,,training,large
72436,,training,large
72439,,training,large
72440,,training,large
72441,,training,large
72442,,training,large
72443,,training,large
72444,,training,large
72445,Experimental,training,large
72446,Experimental,training,large
72447,Experimental,training,large
72448,Experimental,training,large
72449,Rock,training,large
72450,Rock,training,medium
72451,Rock,training,medium
72452,Rock,training,medium
72453,Rock,training,medium
72454,Rock,training,medium
72455,Rock,training,medium
72456,Rock,training,small
72457,Rock,training,large
72458,Rock,training,medium
72459,Rock,training,medium
72460,Rock,training,medium
72461,Rock,training,medium
72462,Rock,training,medium
72468,Hip-Hop,training,small
72471,,training,large
72473,,validation,large
72474,Electronic,training,medium
72475,Rock,validation,medium
72476,Pop,training,small
72477,Electronic,training,small
72478,Electronic,training,large
72479,,validation,large
72480,,training,large
72481,,training,large
72484,,training,large
72485,,training,large
72486,,training,large
72487,,training,large
72488,,training,large
72489,,training,large
72490,,training,large
72491,,training,large
72492,,training,large
72493,,training,large
72494,,training,large
72495,,training,large
72496,,training,large
72497,,training,large
72498,,training,large
72499,,training,large
72500,,training,large
72501,,training,large
72502,,training,large
72503,,validation,large
72507,Electronic,validation,large
72508,,validation,large
72509,,validation,large
72510,,validation,large
72511,Easy Listening,validation,large
72512,,validation,large
72513,Rock,validation,small
72514,Pop,validation,small
72515,,validation,large
72516,,validation,large
72517,,validation,large
72518,,validation,large
72519,,validation,large
72520,,validation,large
72521,,validation,large
72522,,validation,large
72523,,validation,large
72524,,validation,large
72525,,validation,large
72526,,validation,large
72527,,validation,large
72528,,training,large
72529,,training,large
72530,,training,large
72531,,training,large
72532,,training,large
72533,,training,large
72534,,training,large
72535,,training,large
72536,,training,large
72537,,training,large
72538,,training,large
72553,,training,large
72555,,training,large
72556,,test,large
72557,,test,large
72558,,test,large
72559,,test,large
72560,,test,large
72562,Folk,training,small
72563,Folk,training,medium
72565,Folk,training,small
72567,Folk,training,medium
72570,Folk,training,small
72580,,validation,large
72581,,validation,large
72582,,validation,large
72583,,validation,large
72584,,validation,large
72585,,validation,large
72586,,validation,large
72587,,validation,large
72588,,validation,large
72589,,validation,large
72590,,test,large
72591,Electronic,training,medium
72592,Electronic,training,medium
72593,Electronic,training,medium
72594,Electronic,training,medium
72595,Electronic,training,medium
72596,Electronic,training,medium
72597,Electronic,training,medium
72598,Electronic,training,medium
72599,Electronic,training,medium
72600,Electronic,training,medium
72601,Electronic,training,medium
72602,Electronic,training,medium
72603,Electronic,training,medium
72604,Electronic,training,small
72605,Folk,training,small
72606,Folk,training,medium
72607,Folk,training,small
72608,Folk,training,medium
72609,Folk,training,medium
72610,Folk,training,medium
72611,Folk,training,medium
72612,Folk,training,small
72613,Rock,training,large
72614,Rock,training,large
72615,Rock,training,large
72616,Rock,training,large
72617,Rock,training,large
72618,Rock,training,large
72619,Rock,training,large
72620,Rock,training,large
72621,Rock,training,large
72622,Rock,training,large
72623,Rock,training,large
72624,Rock,training,large
72625,Rock,training,large
72626,Rock,training,large
72627,Rock,training,large
72628,Rock,training,large
72629,Rock,training,large
72630,Rock,training,large
72631,Rock,training,large
72632,Rock,training,large
72633,Rock,training,large
72634,Rock,training,large
72635,Rock,training,large
72636,Rock,training,large
72637,Rock,training,large
72638,Rock,training,large
72639,Electronic,training,medium
72640,,training,large
72641,,training,large
72642,,training,large
72643,,training,large
72644,,training,large
72645,,training,large
72646,,training,large
72647,,training,large
72648,,training,large
72649,,training,large
72650,,training,large
72651,,training,large
72652,,training,large
72654,,training,large
72655,,training,large
72656,,validation,large
72657,,validation,large
72658,,validation,large
72659,,validation,large
72660,,validation,large
72661,,validation,large
72662,,validation,large
72663,,validation,large
72664,,validation,large
72665,,validation,large
72666,,validation,large
72667,,validation,large
72668,,validation,large
72669,,validation,large
72670,,validation,large
72671,,validation,large
72672,,validation,large
72673,,validation,large
72674,,validation,large
72675,,validation,large
72676,,validation,large
72677,,training,large
72678,,training,large
72679,,training,large
72680,,training,large
72681,,training,large
72682,,training,large
72683,Electronic,training,medium
72684,Electronic,training,medium
72685,Electronic,training,medium
72686,Electronic,training,medium
72687,Electronic,training,medium
72688,Electronic,training,medium
72689,Electronic,training,medium
72690,Electronic,training,medium
72691,Electronic,training,medium
72692,Electronic,training,medium
72693,Electronic,training,medium
72694,Electronic,training,medium
72695,Electronic,training,medium
72696,Electronic,training,medium
72697,Electronic,training,medium
72698,Electronic,training,medium
72699,Electronic,training,medium
72700,Electronic,training,medium
72703,,training,large
72704,,training,large
72705,,training,large
72706,,test,large
72707,,training,large
72708,,training,large
72709,,training,large
72710,,training,large
72711,,training,large
72712,,training,large
72713,,training,large
72714,,training,large
72715,,training,large
72716,,training,large
72717,,training,large
72718,,validation,large
72719,,validation,large
72720,,validation,large
72721,,validation,large
72722,,validation,large
72723,,validation,large
72724,,validation,large
72725,,validation,large
72726,,validation,large
72727,Rock,training,medium
72728,Rock,training,medium
72729,Rock,training,medium
72730,Rock,training,medium
72731,Rock,training,medium
72732,Rock,training,medium
72733,Rock,training,medium
72734,Rock,training,medium
72735,Rock,training,medium
72736,Rock,training,medium
72737,Rock,training,medium
72738,Rock,training,small
72739,,test,large
72740,,test,large
72741,,test,large
72742,,test,large
72743,,test,large
72744,,test,large
72745,,test,large
72746,,test,large
72747,,test,large
72748,,test,large
72749,,test,large
72750,,test,large
72751,,test,large
72752,,test,large
72753,,test,large
72754,,training,large
72755,,training,large
72756,,training,large
72757,,training,large
72758,,training,large
72759,,training,large
72760,,training,large
72761,,training,large
72762,,training,large
72763,,training,large
72764,,training,large
72765,,training,large
72766,,training,large
72767,,training,large
72768,,training,large
72769,,training,large
72770,,training,large
72771,,training,large
72772,,training,large
72773,,training,large
72774,,training,large
72775,,training,large
72776,,training,large
72777,,training,large
72778,,training,large
72779,,training,large
72780,,training,large
72781,Hip-Hop,training,small
72782,Hip-Hop,training,small
72783,Hip-Hop,training,small
72784,Hip-Hop,training,small
72785,Hip-Hop,training,small
72786,Hip-Hop,training,small
72787,Hip-Hop,training,small
72788,Hip-Hop,training,small
72789,Hip-Hop,training,small
72790,Hip-Hop,training,small
72823,,training,large
72824,,training,large
72825,,training,large
72826,,training,large
72828,,training,large
72829,,training,large
72830,,training,large
72838,,training,large
72839,,training,large
72840,,training,large
72841,,training,large
72843,,training,large
72844,,training,large
72845,,training,large
72846,,training,large
72847,,training,large
72848,,training,large
72849,,training,large
72850,,training,large
72869,,training,large
72888,Experimental,training,large
72926,Experimental,training,small
72927,Experimental,training,small
72928,Experimental,training,small
72930,Experimental,training,small
72932,,training,large
72933,,training,large
72939,,training,large
72944,,training,large
72947,,validation,large
72948,,validation,large
72952,,test,large
72958,,training,large
72959,,training,large
72961,,training,large
72963,,training,large
72965,,training,large
72980,Experimental,training,large
72981,Experimental,training,large
72982,Experimental,training,large
72983,Experimental,training,large
72985,,training,large
72986,Experimental,validation,medium
72987,Experimental,validation,large
72988,Experimental,validation,large
72989,Experimental,validation,large
72990,Experimental,validation,large
72996,,training,large
72997,,training,large
72998,,training,large
72999,,training,large
73000,,training,large
73002,Electronic,training,medium
73003,Electronic,training,medium
73004,Electronic,training,medium
73005,Electronic,training,medium
73006,Electronic,training,medium
73008,,validation,large
73009,,validation,large
73010,,validation,large
73011,,validation,large
73012,,validation,large
73013,,validation,large
73014,,validation,large
73015,,validation,large
73016,,validation,large
73017,Rock,training,medium
73018,Rock,training,large
73019,Rock,training,large
73020,Rock,training,large
73021,Rock,training,large
73022,Rock,training,large
73023,Rock,training,large
73024,Rock,training,large
73025,Rock,training,large
73026,Rock,training,large
73027,Rock,training,large
73031,,training,large
73032,,training,large
73043,,training,large
73044,,training,large
73045,,training,large
73048,,training,large
73049,,training,large
73050,,training,large
73051,Experimental,training,large
73052,,training,large
73054,,training,large
73055,,training,large
73056,,training,large
73057,,training,large
73059,,training,large
73060,,training,large
73061,,training,large
73062,,training,large
73063,,training,large
73064,,training,large
73065,,training,large
73066,,training,large
73067,,training,large
73068,,training,large
73069,,training,large
73070,,training,large
73071,,training,large
73072,,training,large
73073,,training,large
73075,,training,large
73076,,test,large
73077,,training,large
73078,,training,large
73079,,training,large
73080,,training,large
73081,,training,large
73082,,training,large
73083,Pop,validation,large
73086,Pop,validation,large
73087,Pop,validation,small
73088,,training,large
73089,Experimental,training,medium
73090,Experimental,training,large
73091,Experimental,training,large
73092,Experimental,training,large
73093,Experimental,training,large
73094,Experimental,training,large
73095,Experimental,training,medium
73096,Experimental,training,large
73097,Experimental,training,medium
73098,Experimental,training,medium
73099,Experimental,training,small
73100,Experimental,training,small
73104,,training,large
73106,,training,large
73107,,training,large
73111,,training,large
73112,,training,large
73113,,training,large
73114,,training,large
73115,,training,large
73116,,training,large
73117,,training,large
73118,,training,large
73119,,training,large
73120,,training,large
73121,,training,large
73122,,training,large
73123,Electronic,training,small
73124,Electronic,training,small
73125,Electronic,training,small
73132,,training,large
73133,,training,large
73134,,training,large
73135,,training,large
73136,,training,large
73137,,training,large
73139,,validation,large
73147,,validation,large
73150,Classical,validation,medium
73151,Classical,validation,medium
73152,Classical,validation,medium
73153,Classical,validation,large
73154,Classical,validation,large
73156,,test,large
73157,,test,large
73158,,test,large
73159,,test,large
73160,,test,large
73162,,test,large
73163,,test,large
73164,,test,large
73165,,test,large
73166,,test,large
73167,,test,large
73168,,test,large
73169,Folk,training,small
73170,Folk,training,small
73171,Folk,training,small
73172,Folk,training,small
73173,Folk,training,large
73174,Folk,training,small
73175,Folk,training,small
73177,Rock,training,medium
73178,Rock,training,medium
73179,Rock,training,medium
73180,Rock,training,medium
73181,Rock,training,medium
73182,Rock,training,medium
73183,Rock,training,medium
73184,Rock,training,medium
73185,Rock,training,medium
73188,Rock,training,medium
73189,Rock,training,medium
73190,Rock,training,large
73191,Rock,training,large
73192,Rock,training,small
73193,Rock,training,small
73197,Experimental,training,large
73198,Experimental,test,large
73199,Experimental,training,large
73200,Experimental,test,large
73201,Experimental,validation,large
73202,Experimental,training,large
73203,Experimental,training,large
73204,Experimental,training,large
73205,Experimental,training,large
73206,Experimental,training,large
73207,Experimental,training,large
73208,Experimental,training,large
73209,Experimental,training,large
73210,Experimental,training,large
73212,Experimental,validation,large
73213,Experimental,training,large
73214,Experimental,training,large
73215,Experimental,training,large
73216,Experimental,training,large
73217,Experimental,validation,large
73218,Experimental,training,large
73219,Experimental,training,large
73220,Experimental,training,large
73221,Experimental,validation,large
73222,Experimental,training,large
73223,Experimental,training,large
73224,Experimental,validation,large
73225,Experimental,training,large
73226,Experimental,test,large
73227,Experimental,training,large
73228,Experimental,training,large
73229,Experimental,training,large
73230,Experimental,training,large
73231,Experimental,training,large
73232,Experimental,training,large
73233,Experimental,test,large
73234,Experimental,training,large
73235,Experimental,training,large
73236,Experimental,training,large
73237,Experimental,training,large
73238,Experimental,training,large
73239,Experimental,training,large
73240,Experimental,training,large
73241,Experimental,training,large
73243,Experimental,validation,large
73244,Experimental,training,large
73245,Experimental,training,large
73246,Experimental,test,large
73247,Experimental,training,large
73248,Experimental,training,large
73250,Experimental,training,large
73251,Experimental,training,large
73252,Experimental,training,large
73253,Experimental,training,large
73254,Experimental,training,large
73255,Experimental,training,large
73256,Experimental,test,large
73257,Experimental,validation,large
73258,Experimental,training,large
73259,Experimental,training,large
73260,Experimental,training,large
73263,Experimental,training,large
73264,Experimental,training,large
73265,Experimental,training,large
73266,Experimental,training,large
73267,Experimental,training,large
73268,Experimental,training,large
73269,Experimental,training,large
73270,Experimental,training,large
73271,Experimental,training,large
73272,Experimental,training,large
73273,Experimental,training,large
73274,Experimental,training,large
73275,Experimental,training,large
73276,Experimental,training,large
73279,Experimental,training,large
73280,Experimental,training,large
73281,Experimental,test,large
73282,Experimental,training,large
73283,Experimental,training,large
73284,Experimental,training,large
73285,Experimental,training,large
73286,Experimental,training,large
73287,Experimental,training,large
73288,Experimental,training,large
73289,Experimental,test,large
73290,Experimental,training,large
73291,Experimental,training,large
73292,Experimental,test,large
73293,Experimental,training,large
73294,Experimental,training,large
73295,Experimental,training,large
73296,Experimental,training,large
73297,Experimental,validation,large
73298,Experimental,training,large
73299,Experimental,test,large
73300,Experimental,training,large
73301,Experimental,training,large
73302,Experimental,training,large
73303,Experimental,training,large
73304,Experimental,training,large
73305,Experimental,training,large
73306,Rock,training,small
73307,Rock,training,medium
73308,Rock,training,medium
73309,Rock,training,small
73310,Rock,training,large
73311,Rock,training,large
73312,Rock,training,large
73313,Rock,training,large
73314,Rock,training,large
73315,Rock,training,large
73316,Rock,training,medium
73317,Rock,training,large
73318,Rock,training,small
73319,Experimental,training,large
73320,Electronic,training,large
73321,Experimental,training,large
73322,Experimental,test,large
73323,Experimental,training,large
73324,Experimental,training,large
73325,Experimental,training,large
73326,,test,large
73327,Electronic,training,medium
73328,Electronic,training,medium
73329,Electronic,training,medium
